series_id,n_events,n_regions,start_year,end_year,max_magnitude,mean_eta,event_ids
S277,3,1,1970.0,1972.0,6.9,0.001168522287823298,"['iscgem791579', 'iscgemsup786345', 'iscgem777013']"
S377,3,1,1994.0,2017.0,7.0,0.0014052519110403724,"['usp00069pg', 'usp000g4r4', 'us1000bj7t']"
S286,5,1,1973.0,1975.0,6.9,0.0017958531008481309,"['usp00003dp', 'usp00003ya', 'usp00008n6', 'usp0000d69', 'usp0000d7g']"
S301,3,1,1978.0,1979.0,7.4,0.001840942413924726,"['usp0000wjx', 'usp0000yf2', 'usp000140d']"
S220,4,2,1954.0,1995.0,7.8,0.0018462267962723194,"['iscgem890481', 'iscgem890491', 'iscgem891046', 'usp0006y21']"
S288,3,1,1974.0,1976.0,7.3,0.0021972821603347577,"['usp000072y', 'usp00009nh', 'usp0000h98']"
S294,3,1,1976.0,1984.0,7.0,0.002670726555588069,"['usp0000ft0', 'usp0000gcj', 'usp00022s5']"
S041,4,1,1908.0,2018.0,7.7,0.0033376185971886792,"['official19080921063700000', 'hv19755025', 'hv19832953', 'hv70116556']"
S009,10,1,1902.0,2016.0,7.7,0.006004156348608651,"['official19020822030000000', 'cent19021006091500000', 'iscgemsup16957950', 'iscgemsup16957986', 'iscgemsup16957989', 'usp000azhc', 'usp000crt6', 'us10003re5', 'us100044k6', 'us20005gsg']"
S107,3,1,1925.0,1926.0,7.04,0.00613775754157522,"['iscgem910440', 'iscgem910474', 'iscgem910080']"
